"agency_cd","site_no","dateTime","X_00010_00003","X_00010_00003_cd","X_00060_00003","X_00060_00003_cd","X_83554_00003","X_83554_00003_cd","X_99133_00003","X_99133_00003_cd","tz_cd"
"USGS",5482300,2017-11-07,4.3,"A",89.1,"A",1.94,"A",8.07,"A","UTC"
"USGS",5482300,2017-11-08,3.9,"A",85.7,"A",1.8,"A",7.76,"A","UTC"
"USGS",5482300,2017-11-09,3.2,"A",85.6,"A",1.85,"A",8.01,"A","UTC"
"USGS",5482300,2017-11-10,0.7,"A",72.1,"A",1.61,"A",8.28,"A","UTC"
"USGS",5482300,2017-11-11,1.4,"A",81.5,"A",1.79,"A",8.15,"A","UTC"
"USGS",5482300,2017-11-12,2.8,"A",88.5,"A",1.97,"A",8.28,"A","UTC"
"USGS",5482300,2017-11-13,2.9,"A",80.6,"A",1.91,"A",8.79,"A","UTC"
"USGS",5482300,2017-11-14,NA,NA,80.5,"A",1.76,"A",8.12,"A","UTC"
"USGS",5482300,2017-11-15,NA,NA,83,"A",1.64,"A",6.99,"A [4]","UTC"
"USGS",5482300,2017-11-16,3.4,"A",79.4,"A",1.5,"A",7.02,"A","UTC"
"USGS",5482300,2017-11-17,3.4,"A",78.5,"A",1.54,"A",7.29,"A","UTC"
"USGS",5482300,2017-11-18,4.6,"A",83.5,"A",1.59,"A",7.06,"A","UTC"
"USGS",5482300,2017-11-19,2.8,"A",76.2,"A",1.49,"A",7.26,"A","UTC"
"USGS",5482300,2017-11-20,3.2,"A",76.2,"A",1.59,"A [4]",7.63,"A [4]","UTC"
"USGS",5482300,2017-11-21,3.1,"A",75.5,"A",1.59,"A [4]",7.81,"A [4]","UTC"
"USGS",5482300,2017-11-22,0.9,"A",59.2,"A",1.3,"A",8.16,"A","UTC"
"USGS",5482300,2017-11-23,1.5,"A",71.2,"A",1.59,"A",8.27,"A","UTC"
"USGS",5482300,2017-11-24,4.4,"A",78.3,"A",1.73,"A",8.19,"A","UTC"
"USGS",5482300,2017-11-25,5.3,"A",73.2,"A",1.72,"A",8.7,"A","UTC"
"USGS",5482300,2017-11-26,4,"A",69,"A",1.48,"A",7.97,"A","UTC"
"USGS",5482300,2017-11-27,4.2,"A",66.7,"A",1.33,"A",7.41,"A","UTC"
"USGS",5482300,2017-11-28,5.7,"A",68,"A",1.28,"A",6.97,"A","UTC"
"USGS",5482300,2017-11-29,3.5,"A",64.8,"A",1.27,"A",7.27,"A","UTC"
"USGS",5482300,2017-11-30,2.7,"A",63.2,"A",1.29,"A",7.56,"A","UTC"
"USGS",5482300,2017-12-01,2.6,"A",61.2,"A",1.28,"A",7.78,"A","UTC"
"USGS",5482300,2017-12-02,3,"A",62.7,"A",1.32,"A",7.81,"A","UTC"
"USGS",5482300,2017-12-03,3.3,"A",61.6,"A",1.33,"A",7.99,"A","UTC"
"USGS",5482300,2017-12-04,6.4,"A",63.5,"A",1.36,"A",7.92,"A","UTC"
"USGS",5482300,2017-12-05,2.6,"A",59.5,"A",1.27,"A",7.93,"A","UTC"
"USGS",5482300,2017-12-06,0.8,"A",58.7,"A",1.23,"A",7.74,"A","UTC"
"USGS",5482300,2017-12-07,0.3,"A",50.2,"A",1.11,"A",8.18,"A","UTC"
"USGS",5482300,2017-12-08,0.3,"A",60.4,"A",1.41,"A",8.65,"A","UTC"
"USGS",5482300,2017-12-09,0.2,"A",62.8,"A",1.61,"A",9.49,"A","UTC"
"USGS",5482300,2017-12-10,0.3,"A",59.4,"A",1.65,"A",10.3,"A","UTC"
"USGS",5482300,2017-12-11,0.3,"A",58,"A",1.66,"A",10.6,"A","UTC"
"USGS",5482300,2017-12-12,0.2,"A",60.2,"A",1.66,"A",10.2,"A","UTC"
"USGS",5482300,2017-12-13,0.3,"A",59.4,"A",1.58,"A",9.88,"A","UTC"
"USGS",5482300,2017-12-14,0.3,"A",63.5,"A",1.61,"A",9.39,"A","UTC"
"USGS",5482300,2017-12-15,0.6,"A",59,"A",1.53,"A",9.63,"A","UTC"
"USGS",5482300,2017-12-16,0.6,"A",61.8,"A",1.6,"A",9.6,"A","UTC"
"USGS",5482300,2017-12-17,0.4,"A",63.6,"A",1.51,"A",8.83,"A","UTC"
"USGS",5482300,2017-12-18,0.6,"A",56.3,"A",1.36,"A",8.99,"A","UTC"
"USGS",5482300,2017-12-19,0.6,"A",63.6,"A",1.51,"A",8.84,"A","UTC"
"USGS",5482300,2017-12-20,0.4,"A",52,"A",1.2,"A",8.59,"A","UTC"
"USGS",5482300,2017-12-21,0.3,"A",59.6,"A",1.39,"A",8.64,"A","UTC"
"USGS",5482300,2017-12-22,0.3,"A",43.3,"A",1.05,"A",8.99,"A","UTC"
"USGS",5482300,2017-12-23,0.2,"A",45.6,"A e",1.11,"A e",9.01,"A","UTC"
"USGS",5482300,2017-12-24,0.2,"A",44.3,"A e",1.24,"A e",10.4,"A","UTC"
"USGS",5482300,2017-12-25,0.2,"A",43.3,"A e",1.28,"A e",11,"A","UTC"
"USGS",5482300,2017-12-26,0.2,"A",41.8,"A e",1.35,"A e",12,"A","UTC"
"USGS",5482300,2017-12-27,0.3,"A",41,"A e",1.34,"A e",12.1,"A","UTC"
"USGS",5482300,2017-12-28,0.3,"A",41.3,"A e",1.35,"A e",12.1,"A","UTC"
"USGS",5482300,2017-12-29,0.2,"A",40.6,"A e",1.3,"A e",11.9,"A","UTC"
"USGS",5482300,2017-12-30,0.2,"A",38.2,"A e",1.19,"A e",11.6,"A","UTC"
"USGS",5482300,2017-12-31,0.2,"A",36.3,"A e",1.23,"P e",12.6,"A","UTC"
"USGS",5482300,2018-01-01,0.2,"A",36,"A e",1.24,"P e",12.7,"A","UTC"
"USGS",5482300,2018-01-02,0.2,"A",40.3,"A e",1.4,"P e",12.9,"A","UTC"
"USGS",5482300,2018-01-03,0.2,"A",44.7,"A e",1.48,"P e",12.3,"A","UTC"
"USGS",5482300,2018-01-04,0.2,"A",45.9,"A e",1.46,"P e",11.8,"A","UTC"
"USGS",5482300,2018-01-05,0.2,"A",46.7,"A e",1.48,"P e",11.8,"A","UTC"
"USGS",5482300,2018-01-06,0.2,"A",47,"A e",1.49,"P e",11.7,"A","UTC"
"USGS",5482300,2018-01-07,0.1,"A",45.9,"A e",1.47,"P e",11.9,"A","UTC"
"USGS",5482300,2018-01-08,0.1,"A",42.9,"A e",1.41,"P e",12.2,"A","UTC"
"USGS",5482300,2018-01-09,0.1,"A",38.1,"A e",1.29,"P e",12.5,"A","UTC"
"USGS",5482300,2018-01-10,0.2,"A",34.9,"A e",1.17,"P e",12.4,"A","UTC"
"USGS",5482300,2018-01-11,0.2,"A",33.8,"A e",1.14,"P e",12.6,"A","UTC"
"USGS",5482300,2018-01-12,NA,NA,34,"A e",1.14,"P e",12.4,"A","UTC"
"USGS",5482300,2018-01-13,NA,NA,35.9,"A e",1.28,"P e",13.3,"A","UTC"
"USGS",5482300,2018-01-14,NA,NA,33.5,"A e",1.33,"P e",NA,NA,"UTC"
"USGS",5482300,2018-01-15,NA,NA,30.7,"A e",1.27,"P e",NA,NA,"UTC"
"USGS",5482300,2018-01-16,NA,NA,28.8,"A e",1.21,"P e",NA,NA,"UTC"
"USGS",5482300,2018-01-17,NA,NA,27.4,"A e",1.15,"P e",NA,NA,"UTC"
"USGS",5482300,2018-01-18,NA,NA,26.9,"A e",1.09,"P e",NA,NA,"UTC"
"USGS",5482300,2018-01-19,NA,NA,28.7,"A e",1.02,"P e",NA,NA,"UTC"
"USGS",5482300,2018-01-20,0,"A",31.7,"A e",1.14,"P e",13.3,"A","UTC"
"USGS",5482300,2018-01-21,0.1,"A",35.7,"A e",1.27,"P e",13.2,"A","UTC"
"USGS",5482300,2018-01-22,0.1,"A",39.8,"A e",1.31,"P e",12.2,"A","UTC"
"USGS",5482300,2018-01-23,0.1,"A",42.9,"A e",1.4,"P e",12.1,"A","UTC"
"USGS",5482300,2018-01-24,0.1,"A",45.5,"A e",1.5,"P e",12.2,"A","UTC"
"USGS",5482300,2018-01-25,NA,NA,46.6,"A e",1.42,"P e",11.3,"A","UTC"
"USGS",5482300,2018-01-26,0.1,"A",47,"A e",1.39,"P e",11,"A","UTC"
"USGS",5482300,2018-01-27,0.1,"A",47.1,"A e",1.28,"P e",10,"A","UTC"
"USGS",5482300,2018-01-28,0.1,"A",46.5,"A e",1.18,"P e",9.43,"A","UTC"
"USGS",5482300,2018-01-29,0.2,"A",43.8,"A e",1.1,"P e",9.32,"A","UTC"
"USGS",5482300,2018-01-30,0.2,"A",40.8,"A e",1.03,"P e",9.32,"A","UTC"
"USGS",5482300,2018-01-31,0.2,"A",38.1,"A e",0.894,"P e",8.69,"A","UTC"
"USGS",5482300,2018-02-01,0.2,"A",34.9,"A e",0.701,"P e",7.47,"A","UTC"
"USGS",5482300,2018-02-02,0.2,"A",32,"A e",0.812,"P e",9.42,"A","UTC"
"USGS",5482300,2018-02-03,0.2,"A",30.1,"A e",0.789,"P e",9.71,"A","UTC"
"USGS",5482300,2018-02-04,0.2,"A",30,"A e",0.677,"P e",8.38,"A","UTC"
"USGS",5482300,2018-02-05,0.2,"A",31,"A e",0.659,"P e",7.88,"A","UTC"
"USGS",5482300,2018-02-06,0.2,"A",32.6,"A e",0.787,"P e",8.94,"A","UTC"
"USGS",5482300,2018-02-07,0.2,"A",34.6,"A e",0.769,"P e",8.25,"A","UTC"
"USGS",5482300,2018-02-08,0.2,"A",36.2,"A e",0.71,"P e",7.28,"A","UTC"
"USGS",5482300,2018-02-09,0.2,"A",37.4,"A e",0.79,"P e",7.83,"A","UTC"
"USGS",5482300,2018-02-10,0.2,"A",38.4,"A e",0.796,"P e",7.69,"A","UTC"
"USGS",5482300,2018-02-11,0.2,"A",39.5,"A e",0.805,"P e",7.56,"A","UTC"
"USGS",5482300,2018-02-12,0.2,"A",40.1,"A e",0.768,"P e",7.1,"A","UTC"
"USGS",5482300,2018-02-13,0.2,"A",41.5,"A e",0.8,"P e",7.15,"A","UTC"
"USGS",5482300,2018-02-14,0.2,"A",42.4,"A e",0.809,"P e",7.08,"A","UTC"
"USGS",5482300,2018-02-15,0.2,"A",43.7,"A e",0.746,"P e",6.33,"A","UTC"
"USGS",5482300,2018-02-16,0.2,"A",44.9,"A e",0.842,"P e",6.95,"A","UTC"
"USGS",5482300,2018-02-17,0.2,"A",45.3,"A e",0.938,"P e",7.68,"A","UTC"
"USGS",5482300,2018-02-18,0.2,"A",45.3,"A e",0.981,"P e",8.03,"A","UTC"
"USGS",5482300,2018-02-19,0.2,"A",45.1,"A e",0.852,"P e",7.01,"A","UTC"
"USGS",5482300,2018-02-20,0.2,"A",45.3,"A e",0.908,"P e",7.43,"A","UTC"
"USGS",5482300,2018-02-21,0.2,"A",45.2,"A e",0.971,"P e",7.95,"A","UTC"
"USGS",5482300,2018-02-22,0.2,"A",43.6,"A e",0.88,"P e",7.48,"A","UTC"
"USGS",5482300,2018-02-23,0.2,"A",45.7,"A e",0.976,"P e",7.93,"A","UTC"
"USGS",5482300,2018-02-24,0.2,"A",49.4,"A e",0.926,"P e",6.95,"A","UTC"
"USGS",5482300,2018-02-25,0.2,"A",55.2,"A e",1.07,"P e",7.23,"A","UTC"
"USGS",5482300,2018-02-26,0.2,"A",59.3,"A e",1.16,"P e",7.27,"A","UTC"
"USGS",5482300,2018-02-27,0.2,"A",92.7,"A e",1.59,"P e",6.69,"A","UTC"
"USGS",5482300,2018-02-28,0.2,"A",192,"A e",2.25,"P e",4.37,"A","UTC"
"USGS",5482300,2018-03-01,0.2,"A",453,"A e",5.72,"P e",4.7,"A","UTC"
"USGS",5482300,2018-03-02,0.3,"A",924,"A e",9.61,"P e",3.87,"A","UTC"
"USGS",5482300,2018-03-03,0.3,"A",1100,"A e",10.9,"P e",3.67,"A","UTC"
"USGS",5482300,2018-03-04,0.3,"A",1150,"A e",10.9,"P e",3.51,"A","UTC"
"USGS",5482300,2018-03-05,0.2,"A",1090,"A e",11.1,"P e",3.71,"A [4]","UTC"
"USGS",5482300,2018-03-06,0.2,"A",934,"A",12.9,"P [4]",5.17,"A [4]","UTC"
"USGS",5482300,2018-03-07,0.2,"A",639,"A",10.1,"P",6.05,"A","UTC"
"USGS",5482300,2018-03-08,0.4,"A",491,"A",8.41,"P",6.35,"A","UTC"
"USGS",5482300,2018-03-09,0.3,"A",450,"A",7.76,"P",6.41,"A","UTC"
"USGS",5482300,2018-03-10,0.7,"A",389,"A",6.7,"P",6.38,"A","UTC"
"USGS",5482300,2018-03-11,0.7,"A",355,"A",5.8,"P",6.06,"A","UTC"
"USGS",5482300,2018-03-12,1.6,"A",305,"A",4.81,"P",5.85,"A","UTC"
"USGS",5482300,2018-03-13,2,"A",301,"A",4.72,"P",5.8,"A","UTC"
"USGS",5482300,2018-03-14,2.8,"A",334,"A",5.38,"P",5.98,"A","UTC"
"USGS",5482300,2018-03-15,3.8,"A",397,"A",6.08,"P",5.68,"A","UTC"
"USGS",5482300,2018-03-16,2.3,"A",425,"A",6.34,"P",5.53,"A","UTC"
"USGS",5482300,2018-03-17,2.1,"A",439,"A",6.63,"P",5.59,"A","UTC"
"USGS",5482300,2018-03-18,3.5,"A",779,"A",14.9,"P",7,"A","UTC"
"USGS",5482300,2018-03-19,4,"A",828,"A",17.1,"P",7.66,"A","UTC"
"USGS",5482300,2018-03-20,4.7,"A",632,"A",13.9,"P",8.13,"A","UTC"
"USGS",5482300,2018-03-21,4.4,"A",540,"A",11.8,"P",8.08,"A","UTC"
"USGS",5482300,2018-03-22,5.6,"A",482,"A",10.7,"P",8.25,"A","UTC"
"USGS",5482300,2018-03-23,6,"A",442,"A",9.99,"P",8.38,"A","UTC"
"USGS",5482300,2018-03-24,3,"A",878,"A",21,"P",8.52,"A","UTC"
"USGS",5482300,2018-03-25,3.1,"A",1360,"A",38.7,"P",10.6,"A","UTC"
"USGS",5482300,2018-03-26,3.8,"A",1060,"A",30.6,"P",10.6,"A","UTC"
"USGS",5482300,2018-03-27,4.6,"A",929,"A",25.9,"P",10.3,"A","UTC"
"USGS",5482300,2018-03-28,5.5,"A",1160,"A",33,"P",10.6,"A","UTC"
"USGS",5482300,2018-03-29,5.8,"A",1650,"A",48,"P",10.8,"A","UTC"
"USGS",5482300,2018-03-30,5.2,"A",1610,"A",46.6,"P",10.7,"A","UTC"
"USGS",5482300,2018-03-31,5.3,"A",1250,"A",36.7,"P",10.9,"A","UTC"
"USGS",5482300,2018-04-01,3.9,"A",1010,"A",29.1,"P",10.7,"A","UTC"
"USGS",5482300,2018-04-02,3.6,"A",845,"A",24.4,"P",10.7,"A","UTC"
"USGS",5482300,2018-04-03,3.5,"A",756,"A",22,"P",10.8,"A","UTC"
"USGS",5482300,2018-04-04,2.2,"A",651,"A",18.7,"P",10.6,"A","UTC"
"USGS",5482300,2018-04-05,4.2,"A",616,"A",17.4,"P",10.4,"A","UTC"
"USGS",5482300,2018-04-06,4.1,"A",594,"A",16.8,"P",10.5,"A","UTC"
"USGS",5482300,2018-04-07,3.5,"A",554,"A",15.5,"P",10.3,"A","UTC"
"USGS",5482300,2018-04-08,3.3,"A",527,"A",14.6,"P",10.3,"A","UTC"
"USGS",5482300,2018-04-09,3.1,"A",507,"A",14.1,"P",10.3,"A","UTC"
"USGS",5482300,2018-04-10,6.1,"A",479,"A",13.1,"P",10.1,"A","UTC"
"USGS",5482300,2018-04-11,7.7,"A",549,"A",14.7,"P",9.92,"A","UTC"
"USGS",5482300,2018-04-12,8,"A",651,"A",17.6,"P",10,"A","UTC"
"USGS",5482300,2018-04-13,7.7,"A",651,"A",17.7,"P",10.1,"A","UTC"
"USGS",5482300,2018-04-14,4,"A",641,"A",17,"P",9.86,"A","UTC"
"USGS",5482300,2018-04-15,0.9,"A",587,"A",15.1,"P",9.55,"A","UTC"
"USGS",5482300,2018-04-16,2.3,"A",665,"A",17.6,"P",9.79,"A","UTC"
"USGS",5482300,2018-04-17,4.6,"A",763,"A",21.2,"P",10.3,"A","UTC"
"USGS",5482300,2018-04-18,4.3,"A",894,"A",24.8,"P",10.3,"A","UTC"
"USGS",5482300,2018-04-19,5,"A",908,"A",25.4,"P",10.4,"A","UTC"
"USGS",5482300,2018-04-20,6.3,"A",1060,"A",31.2,"P",10.9,"A","UTC"
"USGS",5482300,2018-04-21,6.2,"A",1500,"A",46.8,"P",11.5,"A","UTC"
"USGS",5482300,2018-04-22,6.3,"A",2250,"A",74.5,"P",12.3,"A","UTC"
"USGS",5482300,2018-04-23,7.1,"A",2680,"A",87.4,"P",12.1,"A","UTC"
"USGS",5482300,2018-04-24,8.2,"A",2460,"A",74.9,"P",11.3,"A","UTC"
"USGS",5482300,2018-04-25,9,"A",2010,"A",59.2,"P",10.9,"A","UTC"
"USGS",5482300,2018-04-26,9.4,"A",1550,"A",45.3,"P",10.9,"A","UTC"
"USGS",5482300,2018-04-27,10.1,"A",1260,"A",37.4,"P",11,"A","UTC"
"USGS",5482300,2018-04-28,10.7,"A",1060,"A",31.4,"P",11,"A","UTC"
"USGS",5482300,2018-04-29,11.1,"A",913,"A",27.2,"P",11,"A","UTC"
"USGS",5482300,2018-04-30,13.3,"A",841,"A",25.5,"P",11.2,"A","UTC"
"USGS",5482300,2018-05-01,15.3,"A",803,"A",24.2,"P",11.2,"A","UTC"
"USGS",5482300,2018-05-02,14.4,"A",983,"A",28.3,"P",10.7,"A","UTC"
"USGS",5482300,2018-05-03,10.5,"A",1620,"A",49.1,"P",11.2,"A","UTC"
"USGS",5482300,2018-05-04,10.6,"A",2680,"A",92.1,"P",12.6,"A","UTC"
"USGS",5482300,2018-05-05,11.6,"A",2630,"A",91.4,"P",12.9,"A","UTC"
"USGS",5482300,2018-05-06,12.4,"A",1960,"A",66.5,"P",12.6,"A","UTC"
"USGS",5482300,2018-05-07,13.5,"A",1500,"A",50.1,"P",12.4,"A","UTC"
"USGS",5482300,2018-05-08,14.4,"A",1280,"A",42.4,"P",12.3,"A","UTC"
"USGS",5482300,2018-05-09,14.6,"A",1140,"A",37.8,"P",12.3,"A","UTC"
"USGS",5482300,2018-05-10,14.2,"A",1050,"A",34.1,"P",12.1,"A","UTC"
"USGS",5482300,2018-05-11,12.4,"A",1110,"A",35.2,"P",11.8,"A","UTC"
"USGS",5482300,2018-05-12,9.7,"A",1930,"A",66.1,"P",12.7,"A","UTC"
"USGS",5482300,2018-05-13,9.3,"A",1780,"A",64.5,"P",13.5,"A","UTC"
"USGS",5482300,2018-05-14,10.9,"A",1610,"A",57.4,"P",13.3,"A","UTC"
"USGS",5482300,2018-05-15,13.4,"A",1450,"A",51.5,"P",13.2,"A","UTC"
"USGS",5482300,2018-05-16,15.3,"A",1280,"A",44.8,"P",13,"A","UTC"
"USGS",5482300,2018-05-17,16.2,"A",1150,"A",40,"P",12.9,"A","UTC"
"USGS",5482300,2018-05-18,16.9,"A",1050,"A",36.2,"P",12.8,"A","UTC"
"USGS",5482300,2018-05-19,16.5,"A",973,"A",33.4,"P",12.7,"A","UTC"
"USGS",5482300,2018-05-20,14.6,"A",912,"A",30.9,"P",12.6,"A","UTC"
"USGS",5482300,2018-05-21,13.8,"A",874,"A",29.3,"P",12.4,"A","UTC"
"USGS",5482300,2018-05-22,14.6,"A",869,"A",29.3,"P",12.5,"A","UTC"
"USGS",5482300,2018-05-23,18.2,"A",838,"A",28.4,"P",12.6,"A","UTC"
"USGS",5482300,2018-05-24,20.6,"A",797,"A",26.9,"P",12.5,"A","UTC"
"USGS",5482300,2018-05-25,21.7,"A",774,"A",26.1,"P",12.5,"A","UTC"
"USGS",5482300,2018-05-26,22,"A",750,"A",25.5,"P",12.6,"A","UTC"
"USGS",5482300,2018-05-27,22.3,"A",698,"A",23.6,"P",12.5,"A","UTC"
"USGS",5482300,2018-05-28,22.7,"A",658,"A",22.1,"P",12.5,"A","UTC"
"USGS",5482300,2018-05-29,21.9,"A",687,"A",23.4,"P",12.6,"A","UTC"
"USGS",5482300,2018-05-30,20.9,"A",721,"A",24.9,"P",12.8,"A","UTC"
"USGS",5482300,2018-05-31,21.3,"A",693,"A",24.6,"P",13.2,"A","UTC"
"USGS",5482300,2018-06-01,22.5,"A",639,"A",22.4,"P",13,"A","UTC"
"USGS",5482300,2018-06-02,22.2,"A",636,"A",21.1,"P",12.3,"A","UTC"
"USGS",5482300,2018-06-03,20.1,"A",776,"A",26.5,"P",12.7,"A","UTC"
"USGS",5482300,2018-06-04,19.2,"A",784,"A",29.7,"P",14,"A","UTC"
"USGS",5482300,2018-06-05,20.8,"A",707,"A",26.2,"P",13.7,"A","UTC"
"USGS",5482300,2018-06-06,22.7,"A",662,"A",24,"P",13.5,"A","UTC"
"USGS",5482300,2018-06-07,21.6,"A",738,"A",27,"P",13.6,"A","UTC"
"USGS",5482300,2018-06-08,20.9,"A",689,"A",25.7,"P",13.8,"A","UTC"
"USGS",5482300,2018-06-09,22.5,"A",634,"A",23.4,"P",13.7,"A","UTC"
"USGS",5482300,2018-06-10,22.4,"A",600,"A",21.9,"P",13.5,"A","UTC"
"USGS",5482300,2018-06-11,21.2,"A",605,"A",21.4,"P",13.2,"A","UTC"
"USGS",5482300,2018-06-12,20.8,"A",763,"A",27.6,"P",13.4,"A","UTC"
"USGS",5482300,2018-06-13,21,"A",687,"A",26.2,"P",14.1,"A","UTC"
"USGS",5482300,2018-06-14,19.9,"A",845,"A",31.1,"P",13.8,"A","UTC"
"USGS",5482300,2018-06-15,19.8,"A",2210,"A",74.4,"P",12.4,"A","UTC"
"USGS",5482300,2018-06-16,21.7,"A",1950,"A",71.2,"P",13.5,"A","UTC"
"USGS",5482300,2018-06-17,22.5,"A",1460,"A",52.5,"P",13.3,"A","UTC"
"USGS",5482300,2018-06-18,22.7,"A",1160,"A",40.7,"P",13,"A","UTC"
"USGS",5482300,2018-06-19,20.4,"A",1380,"A",46,"P",12.4,"A","UTC"
"USGS",5482300,2018-06-20,18.6,"A",2200,"A",70.3,"P",12.1,"A","UTC"
"USGS",5482300,2018-06-21,18.6,"A",5080,"A",145,"P",10.5,"A","UTC"
"USGS",5482300,2018-06-22,18.1,"A",4680,"A",148,"P",11.8,"A","UTC"
"USGS",5482300,2018-06-23,18.7,"A",3600,"A",115,"P",11.9,"A","UTC"
"USGS",5482300,2018-06-24,19.7,"A",3170,"A",98.2,"P",11.5,"A","UTC"
"USGS",5482300,2018-06-25,19.8,"A",2760,"A",84.8,"P",11.4,"A","UTC"
"USGS",5482300,2018-06-26,19.1,"A",2320,"A",72.3,"P",11.6,"A","UTC"
"USGS",5482300,2018-06-27,19.2,"A",2120,"A",69.8,"P",12.2,"A","UTC"
"USGS",5482300,2018-06-28,19.3,"A",1820,"A",60.5,"P",12.3,"A","UTC"
"USGS",5482300,2018-06-29,21.2,"A",1580,"A",52.6,"P",12.4,"A","UTC"
"USGS",5482300,2018-06-30,22.8,"A",1370,"A",46,"P",12.4,"A","UTC"
"USGS",5482300,2018-07-01,20.9,"A",1910,"A",61.7,"P",11.9,"A","UTC"
"USGS",5482300,2018-07-02,20.4,"A",1980,"A",68.5,"P",12.9,"A","UTC"
"USGS",5482300,2018-07-03,21.4,"A",1560,"A",56.4,"P",13.4,"A","UTC"
"USGS",5482300,2018-07-04,23.1,"A",1350,"A",47.3,"P",13.1,"A","UTC"
"USGS",5482300,2018-07-05,21.1,"A",3240,"A",86.1,"P",9.82,"A","UTC"
"USGS",5482300,2018-07-06,20.4,"A",3100,"A",93.7,"P",11.2,"A","UTC"
"USGS",5482300,2018-07-07,20.8,"A",2300,"A",74.7,"P",12,"A","UTC"
"USGS",5482300,2018-07-08,21.3,"A",1740,"A",57.6,"P",12.2,"A","UTC"
"USGS",5482300,2018-07-09,22.1,"A",1400,"A",46.8,"P",12.4,"A","UTC"
"USGS",5482300,2018-07-10,23.1,"A",1180,"A",39.6,"P",12.4,"A","UTC"
"USGS",5482300,2018-07-11,23.5,"A",1140,"A",37.4,"P",12.1,"A","UTC"
"USGS",5482300,2018-07-12,24.9,"A",1010,"A",33.5,"P",12.3,"A","UTC"
"USGS",5482300,2018-07-13,24.1,"A",939,"A",29.7,"P",11.7,"A","UTC"
"USGS",5482300,2018-07-14,22,"A",1110,"A",35.7,"P",11.9,"A","UTC"
"USGS",5482300,2018-07-15,22.6,"A",1110,"A",36.9,"P",12.3,"A","UTC"
"USGS",5482300,2018-07-16,23.6,"A",918,"A",31,"P",12.5,"A","UTC"
"USGS",5482300,2018-07-17,23.9,"A",782,"A",25.8,"P",12.2,"A","UTC"
"USGS",5482300,2018-07-18,23.8,"A",683,"A",22.3,"P",12.1,"A","UTC"
"USGS",5482300,2018-07-19,23.7,"A",614,"A",19.7,"P",11.9,"A","UTC"
"USGS",5482300,2018-07-20,22.8,"A",558,"A",17.8,"P",11.8,"A","UTC"
"USGS",5482300,2018-07-21,23.6,"A",500,"A",15.7,"P",11.7,"A","UTC"
"USGS",5482300,2018-07-22,23.9,"A",452,"A",13.8,"P",11.3,"A","UTC"
"USGS",5482300,2018-07-23,24.4,"A",416,"A",12.3,"P",11,"A","UTC"
"USGS",5482300,2018-07-24,24.3,"A",385,"A",11,"P",10.6,"A","UTC"
"USGS",5482300,2018-07-25,24.3,"A",356,"A",9.97,"P",10.4,"A","UTC"
"USGS",5482300,2018-07-26,23.8,"A",331,"A",8.89,"P",9.97,"A","UTC"
"USGS",5482300,2018-07-27,22.7,"A",307,"A",8.15,"P",9.86,"A","UTC"
"USGS",5482300,2018-07-28,21.9,"A",285,"A",7.54,"P",9.79,"A","UTC"
"USGS",5482300,2018-07-29,22.1,"A",268,"A",6.92,"P",9.56,"A","UTC"
"USGS",5482300,2018-07-30,23,"A",252,"A",6.33,"P",9.32,"A","UTC"
"USGS",5482300,2018-07-31,23.4,"A",237,"A",5.72,"P",8.94,"A","UTC"
"USGS",5482300,2018-08-01,23.6,"A",224,"A",5.15,"P",8.53,"A","UTC"
"USGS",5482300,2018-08-02,23.4,"A",211,"A",4.75,"P",8.33,"A","UTC"
"USGS",5482300,2018-08-03,24.5,"A",200,"A",4.27,"P",7.92,"A","UTC"
"USGS",5482300,2018-08-04,24.2,"A",191,"A",3.87,"P",7.51,"A","UTC"
"USGS",5482300,2018-08-05,23.1,"A",201,"A",3.76,"P",6.98,"A","UTC"
"USGS",5482300,2018-08-06,21.9,"A",626,"A",9.84,"P",5.62,"A","UTC"
"USGS",5482300,2018-08-07,22.4,"A",693,"A",15,"P",8.1,"A","UTC"
"USGS",5482300,2018-08-08,23.1,"A",465,"A",10.6,"P",8.49,"A","UTC"
"USGS",5482300,2018-08-09,24.6,"A",356,"A",8.1,"P",8.43,"A","UTC"
"USGS",5482300,2018-08-10,25,"A",292,"A",6.37,"P",8.07,"A","UTC"
"USGS",5482300,2018-08-11,25,"A",254,"A",5.27,"P",7.7,"A","UTC"
"USGS",5482300,2018-08-12,25.1,"A",230,"A",4.5,"P",7.26,"A","UTC"
"USGS",5482300,2018-08-13,25.7,"A",213,"A",3.98,"P",6.93,"A","UTC"
"USGS",5482300,2018-08-14,25.3,"A",200,"A",3.52,"P",6.51,"A","UTC"
"USGS",5482300,2018-08-15,24.6,"A",199,"A",3.31,"P",6.16,"A","UTC"
"USGS",5482300,2018-08-16,24.6,"A",208,"A",3.26,"P",5.81,"A","UTC"
"USGS",5482300,2018-08-17,24.6,"A",229,"A",3.68,"P",5.94,"A","UTC"
"USGS",5482300,2018-08-18,24,"A",245,"A",4.58,"P",6.94,"A","UTC"
"USGS",5482300,2018-08-19,22.9,"A",219,"A",4.08,"P",6.9,"A","UTC"
"USGS",5482300,2018-08-20,20.2,"A",1110,"A",16.1,"P",5.35,"A","UTC"
"USGS",5482300,2018-08-21,18.6,"A",3290,"A",56.1,"P",6.35,"A","UTC"
